x,y,Dist_400,Gini_count_group_400,Mean_count_group_400,Med_count_group_400,N_400,N_local,N_r800,Nv_count_group_400,R_count_group_400,R_count_group_r800,T_count_group_400,T_count_group_r800
2150,950,400,0.4424565264,2.53960396,2,404,13,1583,404,0.2524752475,0.2830069488,102,448
2150,1050,412.3105626,0.4252515777,2.536585366,2,451,4,1563,451,0.2638580931,0.2815099168,119,440
2150,1150,412.3105626,0.4176142809,2.287015945,2,439,11,1561,439,0.2528473804,0.2837924407,111,443
2150,1250,412.3105626,0.3872295365,2.180778032,2,437,9,1561,437,0.2471395881,0.2722613709,108,425
2150,1350,412.3105626,0.3618719171,2.437923251,2,443,5,1543,443,0.2663656885,0.2709008425,118,418
2150,1450,412.3105626,0.3937922854,2.627192982,2,456,9,1533,456,0.2785087719,0.2681017613,127,411
2150,1550,412.3105626,0.3962684374,2.613122172,2,442,6,1549,442,0.2805429864,0.2704970949,124,419
2150,1650,412.3105626,0.3909936917,2.567058824,2,425,4,1579,425,0.2870588235,0.2704243192,122,427
2150,1750,412.3105626,0.3425836188,2.225247525,2,404,11,1576,404,0.2772277228,0.2791878173,112,440
2150,1850,412.3105626,0.3399661244,2.449519231,2,416,7,1587,416,0.2884615385,0.2709514808,120,430
2150,1950,412.3105626,0.3174567295,2.46875,2,448,13,1571,448,0.2723214286,0.2711648631,122,426
2150,2050,412.3105626,0.3095590201,2.780911063,3,461,10,1566,461,0.3015184382,0.2701149425,139,423
2150,2150,400,0.3103961459,2.873239437,3,426,6,1584,426,0.2910798122,0.2765151515,124,438
2150,2250,400,0.2971919818,2.806074766,3,428,11,1588,428,0.2803738318,0.2726700252,120,433
2150,2350,360.5551275,0.3053230638,2.780487805,2.5,410,12,1579,410,0.2756097561,0.2729575681,113,431
2150,2450,360.5551275,0.3140843711,2.766009852,2,406,8,1595,406,0.2660098522,0.2714733542,108,433
2150,2550,400,0.3267908278,2.669082126,2,414,13,1617,414,0.2753623188,0.270253556,114,437
2150,2650,400,0.3055506067,2.703529412,3,425,8,1626,425,0.2776470588,0.2607626076,118,424
2150,2750,412.3105626,0.3050716554,2.291754757,2,473,10,1653,473,0.2431289641,0.2679975802,115,443
2150,2850,412.3105626,0.2988118515,2.272930649,2,447,5,1658,447,0.2572706935,0.2720144753,115,451
2150,2950,412.3105626,0.3180234218,2.164113786,2,457,9,1647,457,0.2428884026,0.276867031,111,456
2150,3050,412.3105626,0.3481760407,2.333333333,2,453,7,1670,453,0.2538631347,0.2724550898,115,455
2150,3150,412.3105626,0.3504246849,2.390728477,2,453,11,1639,453,0.2604856512,0.2763880415,118,453
2150,3250,412.3105626,0.346563467,2.605726872,3,454,11,1607,454,0.2775330396,0.2706907281,126,435
2150,3350,400,0.3196005651,2.982800983,3,407,9,1564,407,0.312039312,0.2755754476,127,431
2150,3450,400,0.3007080368,3.137440758,3,422,3,1486,422,0.3222748815,0.2786002692,136,414
2150,3550,360.5551275,0.2816137906,3.243902439,3,410,8,1381,410,0.3195121951,0.2780593773,131,384
2150,3650,360.5551275,0.2931034483,3.130541872,3,406,12,1263,406,0.3103448276,0.2763262074,126,349
2150,3750,412.3105626,0.3095929033,3.004545455,3,440,10,1132,440,0.3,0.2862190813,132,324
2150,3850,424.2640687,0.3219505675,2.97755611,3,401,11,1020,401,0.2917705736,0.2892156863,117,295
2150,3950,500,0.2925537562,2.898795181,3,415,8,906,415,0.2939759036,0.2958057395,122,268
2250,50,509.9019514,0.3451364571,3.081585082,3,429,8,896,429,0.317016317,0.3080357143,136,276
2250,150,447.2135955,0.350251004,3.1125,3,400,11,1016,400,0.325,0.2952755906,130,300
2250,250,412.3105626,0.353685453,3.276595745,3,423,9,1141,423,0.3309692671,0.2927256792,140,334
2250,350,400,0.3633185977,3.282238443,3,411,7,1251,411,0.3381995134,0.2861710631,139,358
2250,450,400,0.4022741935,3.1,3,400,11,1334,400,0.325,0.2923538231,130,390
2250,550,400,0.3774982828,2.925742574,3,404,10,1436,404,0.3044554455,0.2917827298,123,419
2250,650,400,0.4069210137,3.062801932,2,414,12,1514,414,0.3043478261,0.2820343461,126,427
2250,750,400,0.4422490619,2.956730769,2,416,10,1561,416,0.2908653846,0.2927610506,121,457
2250,850,412.3105626,0.4204918343,2.924210526,2,475,3,1581,475,0.2968421053,0.2972802024,141,470
2250,950,400,0.403197123,2.726161369,2,409,12,1557,409,0.2762836186,0.2954399486,113,460
2250,1050,412.3105626,0.4140365931,2.587096774,2,465,7,1546,465,0.2709677419,0.2956015524,126,457
2250,1150,412.3105626,0.4469273055,2.518181818,2,440,9,1535,440,0.2727272727,0.2912052117,120,447
2250,1250,412.3105626,0.4215477366,2.544600939,2,426,7,1520,426,0.2816901408,0.2848684211,120,433
2250,1350,412.3105626,0.3860133882,2.621559633,2,436,9,1530,436,0.2889908257,0.2797385621,126,428
2250,1450,412.3105626,0.3973522459,2.541371158,2,423,7,1532,423,0.2813238771,0.2832898172,119,434
2250,1550,412.3105626,0.4065657039,2.634660422,2,427,7,1553,427,0.2880562061,0.2820347714,123,438
2250,1650,412.3105626,0.3917541033,2.643026005,2,423,12,1570,423,0.2955082742,0.2859872611,125,449
2250,1750,412.3105626,0.3762887633,2.71728972,3,428,10,1572,428,0.3014018692,0.2805343511,129,441
2250,1850,412.3105626,0.2954549645,2.555825243,2,412,8,1592,412,0.3082524272,0.2795226131,127,445
2250,1950,412.3105626,0.325882692,2.62817552,2,433,2,1581,433,0.2979214781,0.2764073371,129,437
2250,2050,412.3105626,0.3144543754,2.718403548,3,451,6,1585,451,0.2971175166,0.2731861199,134,433
2250,2150,400,0.314010503,2.808353808,3,407,12,1578,407,0.2997542998,0.2782002535,122,439
2250,2250,400,0.319693661,2.861502347,3,426,4,1577,426,0.2910798122,0.2745719721,124,433
2250,2350,400,0.3400219499,2.711267606,2,426,12,1595,426,0.2746478873,0.2721003135,117,434
2250,2450,400,0.3357879925,2.665,2,400,7,1607,400,0.2875,0.2769135034,115,445
2250,2550,400,0.328448674,2.698113208,2,424,6,1590,424,0.2759433962,0.2729559748,117,434
2250,2650,400,0.3325538727,2.545454545,2,418,9,1609,418,0.2631578947,0.2703542573,110,435
2250,2750,412.3105626,0.3229632846,2.42384106,3,453,6,1632,453,0.2737306843,0.2745098039,124,448
2250,2850,412.3105626,0.2967574545,2.202614379,2,459,3,1632,459,0.2440087146,0.2800245098,112,457
2250,2950,412.3105626,0.2997507164,2.297180043,2,461,12,1632,461,0.2494577007,0.2837009804,115,463
2250,3050,412.3105626,0.3591375726,2.273730684,2,453,7,1645,453,0.2472406181,0.2820668693,112,464
2250,3150,412.3105626,0.3625868428,2.35505618,2,445,7,1637,445,0.2606741573,0.2816127062,116,461
2250,3250,412.3105626,0.36029081,2.760683761,3,468,9,1631,468,0.2863247863,0.2869405273,134,468
2250,3350,412.3105626,0.3265742767,2.948387097,3,465,9,1556,465,0.311827957,0.2853470437,145,444
2250,3450,412.3105626,0.2977850855,3.232067511,3,474,15,1475,474,0.335443038,0.2847457627,159,420
2250,3550,400,0.276459983,3.269230769,3,416,8,1367,416,0.3365384615,0.2831016825,140,387
2250,3650,400,0.2956104329,3.007075472,3,424,16,1267,424,0.3113207547,0.2833464878,132,359
2250,3750,412.3105626,0.2884356735,2.934090909,3,440,2,1130,440,0.3022727273,0.2805309735,133,317
2250,3850,447.2135955,0.2927632068,2.911627907,3,430,10,1014,430,0.2976744186,0.2938856016,128,298
2250,3950,500,0.2905399126,3.021327014,3,422,2,894,422,0.3056872038,0.2997762864,129,268
2350,50,509.9019514,0.3414140666,3.17961165,3,412,5,880,412,0.3349514563,0.3102272727,138,273
2350,150,500,0.3433269202,3.111587983,3,466,8,974,466,0.3240343348,0.3039014374,151,296
2350,250,412.3105626,0.3646570951,3.222748815,3,422,12,1090,422,0.3317535545,0.3018348624,140,329
2350,350,400,0.335658083,3.426470588,3,408,6,1205,408,0.3504901961,0.3020746888,143,364
2350,450,400,0.331399794,3.488262911,4,426,14,1281,426,0.3521126761,0.3044496487,150,390
2350,550,400,0.384980243,3.035629454,3,421,5,1386,421,0.3111638955,0.303030303,131,420
2350,650,360.5551275,0.4110933806,3.1725,3,400,12,1467,400,0.31,0.2958418541,124,434
2350,750,400,0.4171758868,3.060096154,3,416,5,1509,416,0.3052884615,0.3021868787,127,456
2350,850,400,0.4034062004,2.988179669,3,423,8,1517,423,0.3002364066,0.3038892551,127,461
2350,950,412.3105626,0.4074663148,2.72173913,2,460,9,1489,460,0.2913043478,0.3015446608,134,449
2350,1050,412.3105626,0.4429490426,2.734649123,2,456,4,1484,456,0.2894736842,0.3025606469,132,449
2350,1150,412.3105626,0.4217472744,2.652370203,2,443,7,1486,443,0.2889390519,0.2974427995,128,442
2350,1250,412.3105626,0.4260910816,2.805429864,2,442,9,1466,442,0.2963800905,0.2974079127,131,436
2350,1350,412.3105626,0.4093694251,2.884976526,2,426,7,1484,426,0.3122065728,0.2897574124,133,430
2350,1450,412.3105626,0.3806301867,2.729665072,3,418,8,1485,418,0.3086124402,0.2808080808,129,417
2350,1550,412.3105626,0.3881110544,2.544334975,2,406,5,1482,406,0.2906403941,0.2908232119,118,431
2350,1650,412.3105626,0.3842874771,2.690307329,3,423,7,1521,423,0.2955082742,0.288625904,125,439
2350,1750,412.3105626,0.3728842357,2.75,3,424,8,1526,424,0.304245283,0.2883355177,129,440
2350,1850,412.3105626,0.379983918,2.663484487,2,419,7,1539,419,0.3007159905,0.2878492528,126,443
2350,1950,412.3105626,0.3292015039,2.643026005,3,423,3,1537,423,0.3096926714,0.2797657775,131,430
2350,2050,412.3105626,0.3403081635,2.769736842,3,456,8,1536,456,0.3026315789,0.28515625,138,438
2350,2150,400,0.3287741376,2.74009901,3,404,7,1535,404,0.2871287129,0.2827361564,116,434
2350,2250,400,0.3196345811,2.696078431,2,408,12,1546,408,0.2965686275,0.2794307891,121,432
2350,2350,400,0.3203794832,2.703163017,2,411,11,1552,411,0.2944038929,0.2738402062,121,425
2350,2450,400,0.3240015446,2.723557692,2.5,416,8,1554,416,0.2908653846,0.2792792793,121,434
2350,2550,412.3105626,0.3142452061,2.607883817,2,482,13,1559,482,0.27593361,0.2726106479,133,425
2350,2650,400,0.3224653676,2.331683168,2,404,7,1562,404,0.2574257426,0.2791293214,104,436
2350,2750,412.3105626,0.3216054337,2.312765957,2,470,4,1582,470,0.2553191489,0.2768647282,120,438
2350,2850,412.3105626,0.3005005411,2.290909091,2,440,6,1556,440,0.2659090909,0.2879177378,117,448
2350,2950,412.3105626,0.2982211661,2.14187643,2,437,12,1596,437,0.2471395881,0.2926065163,108,467
2350,3050,412.3105626,0.3476215598,2.286995516,2,446,4,1611,446,0.2488789238,0.2905027933,111,468
2350,3150,412.3105626,0.3777716831,2.441441441,2,444,5,1587,444,0.268018018,0.2930056711,119,465
2350,3250,412.3105626,0.3500161549,2.862445415,3,458,4,1572,458,0.3056768559,0.286259542,140,450
2350,3350,400,0.3161409059,3.064197531,3,405,7,1515,405,0.3234567901,0.2884488449,131,437
2350,3450,412.3105626,0.306858965,3.064655172,3,464,8,1435,464,0.3275862069,0.2871080139,152,412
2350,3550,400,0.3063971907,3.117073171,3,410,9,1323,410,0.3292682927,0.2819349962,135,373
2350,3650,400,0.2801079025,3.086633663,3,404,10,1228,404,0.3267326733,0.2890879479,132,355
2350,3750,412.3105626,0.2921367652,3.195899772,3,439,8,1107,439,0.3234624146,0.2935862692,142,325
2350,3850,424.2640687,0.3056387439,3.166253102,3,403,11,998,403,0.3151364764,0.3016032064,127,301
2350,3950,500,0.2948280955,3.031553398,3,412,9,877,412,0.3106796117,0.3101482326,128,272
2450,50,509.9019514,0.3013209485,3.466346154,3,416,5,859,416,0.3629807692,0.3154831199,151,271
2450,150,447.2135955,0.2876139677,3.555012225,3,409,11,961,409,0.369193154,0.3163371488,151,304
2450,250,412.3105626,0.3068837065,3.414868106,3,417,6,1078,417,0.3549160671,0.3153988868,148,340
2450,350,360.5551275,0.2980908689,3.609452736,3,402,5,1173,402,0.3631840796,0.3094629156,146,363
2450,450,360.5551275,0.3194756193,3.559405941,4,404,6,1245,404,0.3514851485,0.3140562249,142,391
2450,550,400,0.3724296503,3.570754717,4,424,2,1333,424,0.3537735849,0.3098274569,150,413
2450,650,360.5551275,0.3989227325,3.355721393,3,402,6,1426,402,0.3258706468,0.3148667602,131,449
2450,750,400,0.4053607964,3.142512077,3,414,9,1465,414,0.3212560386,0.3058020478,133,448
2450,850,412.3105626,0.3940021356,2.91611479,3,453,8,1477,453,0.3134657837,0.307379824,142,454
2450,950,412.3105626,0.4262427484,2.682758621,2,435,14,1452,435,0.3011494253,0.3037190083,131,441
2450,1050,412.3105626,0.4226543415,2.630044843,2,446,5,1441,446,0.2914798206,0.3081193616,130,444
2450,1150,412.3105626,0.4171622402,2.956120092,2,433,4,1456,433,0.3187066975,0.3042582418,138,443
2450,1250,412.3105626,0.4058551827,2.938914027,2,442,2,1441,442,0.314479638,0.2977099237,139,429
2450,1350,412.3105626,0.4070257901,2.963386728,3,437,6,1434,437,0.3203661327,0.29986053,140,430
2450,1450,412.3105626,0.371027865,2.651105651,3,407,14,1437,407,0.312039312,0.2971468337,127,427
2450,1550,412.3105626,0.3840444888,2.713930348,3,402,3,1454,402,0.315920398,0.2943603851,127,428
2450,1650,412.3105626,0.3856652033,2.580645161,2,403,8,1474,403,0.2952853598,0.2991858887,119,441
2450,1750,412.3105626,0.3835216868,2.676328502,2,414,3,1483,414,0.3019323671,0.3027646662,125,449
2450,1850,412.3105626,0.3630970793,2.810623557,3,433,3,1510,433,0.3094688222,0.2993377483,134,452
2450,1950,412.3105626,0.3754948787,2.871264368,3,435,8,1523,435,0.3172413793,0.2948128693,138,449
2450,2050,412.3105626,0.3571240421,2.685185185,3,432,10,1510,432,0.3055555556,0.2947019868,132,445
2450,2150,412.3105626,0.3409479171,2.779279279,3,444,6,1522,444,0.3175675676,0.2904073587,141,442
2450,2250,412.3105626,0.3337931253,2.630136986,2,438,6,1535,438,0.301369863,0.2866449511,132,440
2450,2350,400,0.3103625561,2.748184019,3,413,13,1542,413,0.2953995157,0.2853437095,122,440
2450,2450,400,0.2957666984,2.745145631,3,412,10,1534,412,0.3033980583,0.2809647979,125,431
2450,2550,412.3105626,0.3091611418,2.490322581,2,465,7,1506,465,0.2817204301,0.2788844622,131,420
2450,2650,412.3105626,0.3064294004,2.340425532,2,470,1,1526,470,0.2595744681,0.2850589777,122,435
2450,2750,412.3105626,0.2938389361,2.42516269,2,461,7,1550,461,0.2711496746,0.2851612903,125,442
2450,2850,412.3105626,0.3018765323,2.173033708,2,445,9,1540,445,0.2516853933,0.2941558442,112,453
2450,2950,412.3105626,0.3088941134,2.17016317,2,429,6,1545,429,0.2564102564,0.2964401294,110,458
2450,3050,412.3105626,0.3250144148,2.251162791,2,430,6,1554,430,0.2627906977,0.2908622909,113,452
2450,3150,400,0.3307412186,2.621287129,2,404,9,1563,404,0.2821782178,0.2949456174,114,461
2450,3250,400,0.3295889134,2.748129676,3,401,5,1555,401,0.2967581047,0.291318328,119,453
2450,3350,412.3105626,0.3416848343,2.846481876,3,469,8,1494,469,0.302771855,0.2871485944,142,429
2450,3450,412.3105626,0.3453139817,2.877419355,3,465,10,1397,465,0.3075268817,0.2848962062,143,398
2450,3550,400,0.2987093101,3.134146341,3,410,7,1316,410,0.3317073171,0.2895136778,136,381
2450,3650,400,0.2995344624,3.323671498,3,414,10,1232,414,0.3381642512,0.2922077922,140,360
2450,3750,412.3105626,0.2850853232,3.365909091,3,440,6,1097,440,0.3340909091,0.2971741112,147,326
2450,3850,447.2135955,0.2835120643,3.390909091,3,440,6,989,440,0.3340909091,0.3023255814,147,299
2450,3950,500,0.2769442096,3.219047619,3,420,6,871,420,0.3214285714,0.3168771527,135,276
2550,50,509.9019514,0.2773111729,3.677033493,4,418,16,838,418,0.3732057416,0.330548926,156,277
2550,150,447.2135955,0.2750226945,3.676328502,3,414,12,927,414,0.3768115942,0.3182308522,156,295
2550,250,412.3105626,0.2705235505,3.671328671,3,429,8,1052,429,0.372960373,0.316539924,160,333
2550,350,400,0.2913850813,3.486873508,3,419,6,1154,419,0.353221957,0.3240901213,148,374
2550,450,400,0.3312817739,3.5,3,430,13,1254,430,0.3511627907,0.3213716108,151,403
2550,550,400,0.3668243778,3.301204819,3,415,8,1336,415,0.3397590361,0.3203592814,141,428
2550,650,400,0.4015480143,3.334963325,3,409,8,1428,409,0.337408313,0.3158263305,138,451
2550,750,412.3105626,0.3928854638,3.242553191,3,470,9,1477,470,0.3361702128,0.3195666892,158,472
2550,850,412.3105626,0.4270645425,2.839002268,2,441,8,1473,441,0.3129251701,0.3177189409,138,468
2550,950,412.3105626,0.4254461084,2.552204176,2,431,7,1446,431,0.2923433875,0.3118948824,126,451
2550,1050,412.3105626,0.4175775239,2.758782201,2,427,9,1436,427,0.3138173302,0.3105849582,134,446
2550,1150,412.3105626,0.4083365141,2.949771689,2,438,4,1451,438,0.3196347032,0.3080634045,140,447
2550,1250,412.3105626,0.4188102348,2.950471698,3,424,7,1427,424,0.3278301887,0.3034337772,139,433
2550,1350,412.3105626,0.4026366633,3.007159905,3,419,6,1429,419,0.338902148,0.3058082575,142,437
2550,1450,412.3105626,0.3749485352,2.850356295,3,421,5,1428,421,0.32304038,0.3088235294,136,441
2550,1550,412.3105626,0.3593933608,2.859903382,3,414,15,1430,414,0.3285024155,0.3132867133,136,448
2550,1650,412.3105626,0.3844322558,2.942583732,3,418,1,1452,418,0.3229665072,0.3140495868,135,456
2550,1750,412.3105626,0.369396471,2.884976526,3,426,5,1452,426,0.3145539906,0.314738292,134,457
2550,1850,412.3105626,0.3601097347,3.148401826,3,438,3,1492,438,0.3333333333,0.3150134048,146,470
2550,1950,412.3105626,0.3605122914,2.66741573,2,445,7,1504,445,0.2898876404,0.3098404255,129,466
2550,2050,412.3105626,0.3606630574,2.533180778,2,437,6,1510,437,0.290617849,0.3052980132,127,461
2550,2150,412.3105626,0.3588557437,2.713963964,2,444,8,1511,444,0.3063063063,0.307081403,136,464
2550,2250,412.3105626,0.3321840447,2.843956044,3,455,5,1528,455,0.3142857143,0.2990837696,143,457
2550,2350,412.3105626,0.301661702,2.814102564,3,468,9,1529,468,0.311965812,0.2962720733,146,453
2550,2450,412.3105626,0.3035265267,2.621276596,2,470,9,1514,470,0.2893617021,0.2906208719,136,440
2550,2550,400,0.3114378515,2.63840399,3,401,8,1502,401,0.2967581047,0.2869507324,119,431
2550,2650,400,0.2676533768,2.582716049,3,405,5,1516,405,0.2864197531,0.2889182058,116,438
2550,2750,412.3105626,0.2742676803,2.320512821,2,468,12,1514,468,0.2564102564,0.2992073976,120,453
2550,2850,412.3105626,0.2806141399,2.424778761,2,452,7,1508,452,0.2721238938,0.2984084881,123,450
2550,2950,412.3105626,0.3228427816,2.310502283,2,438,12,1518,438,0.2648401826,0.2964426877,116,450
2550,3050,412.3105626,0.3116219615,2.430493274,2,446,16,1529,446,0.2757847534,0.2943100065,123,450
2550,3150,412.3105626,0.3085496976,2.400447427,2,447,6,1528,447,0.2818791946,0.2951570681,126,451
2550,3250,412.3105626,0.3204846064,2.789808917,3,471,4,1528,471,0.3036093418,0.2958115183,143,452
2550,3350,400,0.3318289053,2.830508475,3,413,3,1482,413,0.3026634383,0.298245614,125,442
2550,3450,400,0.3316267547,2.918072289,3,415,8,1405,415,0.3084337349,0.2975088968,128,418
2550,3550,400,0.3254445126,3.328571429,3,420,5,1333,420,0.3357142857,0.2933233308,141,391
2550,3650,400,0.2964071051,3.468384075,3,427,11,1220,427,0.3442622951,0.2950819672,147,360
2550,3750,412.3105626,0.2931238574,3.295508274,3,423,12,1107,423,0.3333333333,0.3017163505,141,334
2550,3850,447.2135955,0.2888730076,3.201923077,3,416,11,1002,416,0.3269230769,0.3093812375,136,310
2550,3950,509.9019514,0.2904022731,3.179245283,3,424,10,874,424,0.320754717,0.3112128146,136,272
2650,50,509.9019514,0.2659911845,3.561097257,3,401,11,819,401,0.3640897756,0.3418803419,146,280
2650,150,500,0.2701470315,3.685185185,3,432,9,945,432,0.3773148148,0.3354497354,163,317
2650,250,412.3105626,0.2672333333,3.5625,3,400,5,1047,400,0.36,0.3285577841,144,344
2650,350,400,0.2998250558,3.412776413,3,407,12,1173,407,0.343980344,0.3307757886,140,388
2650,450,400,0.3399715905,3.367396594,3,411,11,1243,411,0.3454987835,0.3258246179,142,405
2650,550,412.3105626,0.3794875033,3.132882883,3,444,11,1356,444,0.3265765766,0.3259587021,145,442
2650,650,412.3105626,0.3888035303,3.376681614,3,446,12,1421,446,0.3452914798,0.3279380718,154,466
2650,750,412.3105626,0.4132831946,3.091764706,3,425,12,1487,425,0.3317647059,0.3301950235,141,491
2650,850,412.3105626,0.420221169,2.815165877,2,422,6,1504,422,0.3104265403,0.3291223404,131,495
2650,950,412.3105626,0.4116955567,2.74563591,2,401,8,1481,401,0.3216957606,0.3247805537,129,481
2650,1050,424.2640687,0.4089610255,2.677647059,2,425,8,1473,425,0.3176470588,0.3238289206,135,477
2650,1150,412.3105626,0.4025187348,3.04136253,3,411,8,1458,411,0.3357664234,0.3161865569,138,461
2650,1250,424.2640687,0.4121461236,3.053613054,3,429,7,1446,429,0.3403263403,0.3125864454,146,452
2650,1350,424.2640687,0.3753398521,2.852380952,3,420,6,1446,420,0.3357142857,0.3105117566,141,449
2650,1450,424.2640687,0.3653965758,3.06712963,3,432,3,1455,432,0.3449074074,0.3161512027,149,460
2650,1550,412.3105626,0.3829118136,3.005,3,400,14,1445,400,0.3325,0.323183391,133,467
2650,1650,412.3105626,0.3684046373,3.038461538,3,416,10,1430,416,0.3269230769,0.3265734266,136,467
2650,1750,412.3105626,0.3694870588,3.151079137,3,417,11,1468,417,0.3309352518,0.3249318801,138,477
2650,1850,424.2640687,0.3617261644,2.928899083,3,436,15,1479,436,0.3233944954,0.3245436105,141,480
