x,y,Dist_400,N_400,N_r800,R_count_group_400,R_count_group_r800,T_count_group_400,T_count_group_r800
4850,250,428.7885832,400,1086,0.5344736842,0.5009208103,213.7894737,544
4850,350,408.3315979,400,1179,0.5404591837,0.5072094996,216.1836735,598
4850,450,405.4626987,400,1305,0.5372,0.5057471264,214.88,660
4850,550,402.6034677,400,1411,0.5323507463,0.5074415308,212.9402985,716
4850,650,403.9389393,400,1507,0.5379583333,0.502322495,215.1833333,757
4850,750,404.3680422,400,1563,0.5368918919,0.5022392834,214.7567568,785
4850,850,407.2263908,400,1558,0.54125,0.501283697,216.5,781
4850,950,404.3988891,400,1566,0.5358076923,0.4993614304,214.3230769,782
4850,1050,404.7445884,400,1566,0.5251818182,0.5051085568,210.0727273,791
4850,1150,403.0704075,400,1558,0.5209589041,0.5083440308,208.3835616,792
4850,1250,405.0905586,400,1566,0.5277868852,0.5114942529,211.1147541,801
4850,1350,402.3237587,400,1561,0.5164830508,0.5092889174,206.5932203,795
4850,1450,401.8706259,400,1571,0.51775,0.5105028644,207.1,802
4850,1550,400.7455738,400,1573,0.5153731343,0.5079465989,206.1492537,799
4850,1650,402.4595436,400,1579,0.5172368421,0.5193160228,206.8947368,820
4850,1750,401.9792303,400,1546,0.5284920635,0.5213454075,211.3968254,806
4850,1850,404.1451884,400,1568,0.5275,0.5229591837,211,820
4850,1950,403.9094665,400,1570,0.5223571429,0.5101910828,208.9428571,801
4850,2050,403.9094665,400,1584,0.5272142857,0.5107323232,210.8857143,809
4850,2150,402.5859805,400,1559,0.5255660377,0.5176395125,210.2264151,807
4850,2250,396.6773767,400,1535,0.5130882353,0.5211726384,205.2352941,800
4850,2350,393.1226966,400,1532,0.5045454545,0.5124020888,201.8181818,785
4850,2450,393.2465602,400,1529,0.4983035714,0.5134074559,199.3214286,785
4850,2550,402.4515041,400,1533,0.4922131148,0.5035877365,196.8852459,772
4850,2650,404.4830743,400,1506,0.508647541,0.5092961487,203.4590164,767
4850,2750,405.5946773,400,1517,0.5133098592,0.4990112063,205.3239437,757
4850,2850,405.839725,400,1550,0.5079411765,0.5032258065,203.1764706,780
4850,2950,404.5573713,400,1528,0.50225,0.502617801,200.9,768
4850,3050,403.8746762,400,1523,0.5044672131,0.501641497,201.7868852,764
4850,3150,404.6856704,400,1548,0.4926639344,0.4980620155,197.0655738,771
4850,3250,404.6603514,400,1557,0.4925,0.4971098266,197,774
4850,3350,391.8819064,400,1502,0.4894642857,0.4953395473,195.7857143,744
4850,3450,401.0232813,400,1441,0.471147541,0.493407356,188.4590164,711
4850,3550,396.3543543,400,1339,0.4611290323,0.4943988051,184.4516129,662
4850,3650,389.8717738,400,1255,0.4686666667,0.4876494024,187.4666667,612
4850,3750,405.0813611,400,1150,0.4504545455,0.4843478261,180.1818182,557
4850,3850,433.4682651,400,1028,0.43625,0.4844357977,174.5,498
4850,3950,493.1031179,400,910,0.4488013699,0.4747252747,179.5205479,432
4950,50,516.2232913,400,830,0.527972973,0.5096385542,211.1891892,423
4950,150,472.6565934,400,959,0.5460638298,0.5140771637,218.4255319,493
4950,250,422.7883631,400,1068,0.5525,0.5009363296,221,535
4950,350,408.9425908,400,1180,0.5445212766,0.5050847458,217.8085106,596
4950,450,404.2188233,400,1298,0.5387946429,0.5138674884,215.5178571,667
4950,550,406.3328475,400,1384,0.5354787234,0.5101156069,214.1914894,706
4950,650,406.1072234,400,1474,0.5568461538,0.5088195387,222.7384615,750
4950,750,407.4880509,400,1520,0.5502325581,0.5085526316,220.0930233,773
4950,850,407.7376608,400,1561,0.533125,0.5086483024,213.25,794
4950,950,408.5622069,400,1554,0.5257692308,0.5096525097,210.3076923,792
4950,1050,404.6397575,400,1574,0.5292,0.5184243964,211.68,816
4950,1150,405.4318685,400,1566,0.521875,0.5249042146,208.75,822
4950,1250,404.4622895,400,1586,0.5160897436,0.5195460277,206.4358974,824
4950,1350,400,400,1579,0.535,0.5243825206,214,828
4950,1450,400,400,1548,0.5075,0.5251937984,203,813
4950,1550,400.7455738,400,1563,0.5124253731,0.5239923225,204.9701493,819
4950,1650,400,400,1538,0.5175,0.5253576073,207,808
4950,1750,400.9180641,400,1533,0.5316176471,0.5264187867,212.6470588,807
4950,1850,401.3136324,400,1556,0.5344736842,0.5257069409,213.7894737,818
4950,1950,401.781746,400,1578,0.5428571429,0.5196451204,217.1428571,820
4950,2050,403.319559,400,1571,0.5315,0.5181413113,212.6,814
4950,2150,402.3739081,400,1559,0.5352380952,0.5202052598,214.0952381,811
4950,2250,401.29102,400,1534,0.5232758621,0.5221642764,209.3103448,801
4950,2350,400.64603,400,1534,0.5161206897,0.5169491525,206.4482759,793
4950,2450,402.1766176,400,1520,0.5117857143,0.5131578947,204.7142857,780
4950,2550,402.1998333,400,1518,0.5160294118,0.5164690382,206.4117647,784
4950,2650,403.9576936,400,1526,0.52125,0.5163826999,208.5,788
4950,2750,404.0807469,400,1529,0.5194921875,0.5173315893,207.796875,791
4950,2850,404.569488,400,1530,0.5158455882,0.5071895425,206.3382353,776
4950,2950,405.1454765,400,1523,0.5055714286,0.5068942876,202.2285714,772
4950,3050,404.8617585,400,1517,0.5006521739,0.5154911009,200.2608696,782
4950,3150,407.112688,400,1548,0.4783796296,0.5083979328,191.3518519,787
4950,3250,402.9888336,400,1557,0.4816,0.5105973025,192.64,795
4950,3350,398.7884879,400,1497,0.4811290323,0.50501002,192.4516129,756
4950,3450,401.7567059,400,1437,0.4787676056,0.5052192067,191.5070423,726
4950,3550,393.545485,400,1333,0.4627439024,0.5018754689,185.097561,669
4950,3650,397.9112129,400,1254,0.4655555556,0.4968102073,186.2222222,623
4950,3750,407.7087381,400,1151,0.4644811321,0.493483927,185.7924528,568
4950,3850,436.3145315,400,1037,0.4694444444,0.4898746384,187.7777778,508
4950,3950,501.2484414,400,928,0.4728125,0.4859913793,189.125,451
5050,50,517.5854875,400,820,0.5253947368,0.5207317073,210.1578947,427
5050,150,466.8712349,400,947,0.534453125,0.5195353749,213.78125,492
5050,250,424.2640687,400,1061,0.54,0.5155513666,216,547
5050,350,404.2951217,400,1179,0.5558181818,0.5131467345,222.3272727,605
5050,450,406.4070209,400,1284,0.5349583333,0.519470405,213.9833333,667
5050,550,408.1364263,400,1394,0.546609589,0.5150645624,218.6438356,718
5050,650,409.4341994,400,1490,0.5522727273,0.5161073826,220.9090909,769
5050,750,410.11516,400,1540,0.5521875,0.5175324675,220.875,797
5050,850,408.17909,400,1558,0.5329237288,0.5173299101,213.1694915,806
5050,950,405.3488526,400,1566,0.5251923077,0.5204342273,210.0769231,815
5050,1050,404.3513324,400,1583,0.507875,0.5255843335,203.15,832
5050,1150,402.7887858,400,1551,0.5270895522,0.528691167,210.8358209,820
5050,1250,394.4467458,400,1559,0.5133823529,0.5311096857,205.3529412,828
5050,1350,392.2034286,400,1573,0.5072794118,0.5282898919,202.9117647,831
5050,1450,369.5436375,400,1569,0.52234375,0.5347355003,208.9375,839
5050,1550,400.9603855,400,1558,0.5253846154,0.5333761232,210.1538462,831
5050,1650,393.3266866,400,1559,0.5304411765,0.5388069275,212.1764706,840
5050,1750,400.9908363,400,1560,0.5482539683,0.5371794872,219.3015873,838
5050,1850,400.6573546,400,1569,0.5613157895,0.5302740599,224.5263158,832
5050,1950,405.2734575,400,1568,0.5539041096,0.5318877551,221.5616438,834
5050,2050,403.4775305,400,1573,0.55125,0.5257469803,220.5,827
5050,2150,402.7479142,400,1560,0.5418014706,0.5237179487,216.7205882,817
5050,2250,406.1072234,400,1557,0.5381538462,0.5253692999,215.2615385,818
5050,2350,405.8309934,400,1520,0.5371385542,0.5296052632,214.8554217,805
5050,2450,401.5355143,400,1523,0.5320384615,0.5246224557,212.8153846,799
5050,2550,401.6359986,400,1523,0.5258196721,0.5279054498,210.3278689,804
5050,2650,403.7651741,400,1531,0.5354934211,0.5218811234,214.1973684,799
5050,2750,400.4461797,400,1511,0.5230357143,0.5248180013,209.2142857,793
5050,2850,403.1621045,400,1513,0.5097222222,0.5274289491,203.8888889,798
5050,2950,405.02167,400,1537,0.5207978723,0.5204944697,208.3191489,800
5050,3050,406.5501431,400,1533,0.5243396226,0.5179386823,209.7358491,794
5050,3150,404.5331369,400,1559,0.5023823529,0.5189223861,200.9529412,809
5050,3250,403.1591664,400,1555,0.4841044776,0.5215434084,193.641791,811
5050,3350,402.3147311,400,1522,0.4907857143,0.5229960578,196.3142857,796
5050,3450,400.1581966,400,1429,0.4837974684,0.5192442267,193.5189873,742
5050,3550,397.0284359,400,1341,0.4891447368,0.5070842655,195.6578947,680
5050,3650,400,400,1268,0.4725,0.5063091483,189,642
5050,3750,408.0707526,400,1160,0.4825,0.500862069,193,581
5050,3850,441.7595671,400,1045,0.4859090909,0.4956937799,194.3636364,518
5050,3950,502.1167316,400,936,0.4865151515,0.4914529915,194.6060606,460
5150,50,517.5854875,400,823,0.5038157895,0.5309842041,201.5263158,437
5150,150,474.8791468,400,928,0.5156632653,0.5290948276,206.2653061,491
5150,250,420.7136794,400,1051,0.5145,0.5233111323,205.8,550
5150,350,409.5791768,400,1179,0.5298469388,0.5216284987,211.9387755,615
5150,450,406.0153751,400,1275,0.5584848485,0.5254901961,223.3939394,670
5150,550,407.0278145,400,1370,0.5521268657,0.5255474453,220.8507463,720
5150,650,408.5356881,400,1469,0.5372887324,0.5296119809,214.915493,778
5150,750,408.1666326,400,1568,0.53035,0.5235969388,212.14,821
5150,850,406.4070209,400,1564,0.537375,0.5268542199,214.95,824
5150,950,405.3882369,400,1570,0.5228773585,0.5369426752,209.1509434,843
5150,1050,402.3147311,400,1577,0.5121785714,0.5345592898,204.8714286,843
5150,1150,397.649343,400,1571,0.4921875,0.5295989815,196.875,832
5150,1250,385.2104578,400,1545,0.507983871,0.5346278317,203.1935484,826
5150,1350,390.2380226,400,1562,0.5147142857,0.5358514725,205.8857143,837
5150,1450,394.1885531,400,1551,0.5292307692,0.5390070922,211.6923077,836
5150,1550,395.0784182,400,1557,0.5283695652,0.5427103404,211.3478261,845
5150,1650,398.4344363,400,1569,0.5482291667,0.5423836839,219.2916667,851
5150,1750,402.1371479,400,1565,0.5334285714,0.5412140575,213.3714286,847
5150,1850,401.8075103,400,1586,0.5490942029,0.5346784363,219.6376812,848
5150,1950,402.6696626,400,1597,0.5596428571,0.5309956168,223.8571429,848
5150,2050,404.2740407,400,1568,0.555078125,0.5318877551,222.03125,834
5150,2150,407.0579842,400,1575,0.5498417722,0.5352380952,219.9367089,843
5150,2250,404.8809349,400,1540,0.5384821429,0.538961039,215.3928571,830
5150,2350,403.2014739,400,1551,0.54,0.5357833656,216,831
5150,2450,403.6293679,400,1546,0.5547916667,0.5368693402,221.9166667,830
5150,2550,400.9080602,400,1531,0.5475909091,0.5323318093,219.0363636,815
5150,2650,403.1542302,400,1533,0.5372,0.5290280496,214.88,811
5150,2750,402.4435169,400,1542,0.5387745098,0.5272373541,215.5098039,813
5150,2850,402.4922359,400,1530,0.536,0.5241830065,214.4,802
5150,2950,405.3217417,400,1543,0.5364285714,0.5288399222,214.5714286,816
5150,3050,404.6105256,400,1547,0.5233870968,0.5371687136,209.3548387,831
5150,3150,400.8143884,400,1589,0.5314130435,0.5298930145,212.5652174,842
5150,3250,403.6597286,400,1592,0.5264705882,0.5270100503,210.5882353,839
5150,3350,400.7804885,400,1542,0.523125,0.5317769131,209.25,820
5150,3450,400.2940096,400,1459,0.5072941176,0.525017135,202.9176471,766
5150,3550,385.4496447,400,1363,0.5125,0.5223771093,205,712
5150,3650,395.8114029,400,1265,0.4969444444,0.5169960474,198.7777778,654
5150,3750,408.6823664,400,1176,0.5009042553,0.5110544218,200.3617021,601
5150,3850,440.3555875,400,1033,0.4908695652,0.5004840271,196.3478261,517
5150,3950,500.5402487,400,926,0.4996621622,0.5097192225,199.8648649,472
5250,50,520.7137958,400,806,0.5211428571,0.5446650124,208.4571429,439
5250,150,472.3101979,400,915,0.5271153846,0.5267759563,210.8461538,482
5250,250,427.1404682,400,1034,0.5342346939,0.5309477756,213.6938776,549
5250,350,406.9169391,400,1145,0.5406976744,0.5336244541,216.2790698,611
5250,450,405.2159918,400,1253,0.5519,0.53471668,220.76,670
5250,550,406.7006336,400,1357,0.5415540541,0.5320560059,216.6216216,722
5250,650,408.8923849,400,1450,0.530745614,0.5303448276,212.2982456,769
5250,750,403.8606793,400,1549,0.5212068966,0.5326016785,208.4827586,825
5250,850,405.417854,400,1553,0.5191363636,0.5363811977,207.6545455,833
5250,950,403.9801975,400,1545,0.5176,0.5449838188,207.04,842
5250,1050,404.2803767,400,1550,0.5108196721,0.5432258065,204.3278689,842
5250,1150,400.7346195,400,1540,0.4958823529,0.5396103896,198.3529412,831
5250,1250,395.5636336,400,1552,0.5013235294,0.5393041237,200.5294118,837
5250,1350,385.1406669,400,1538,0.5169444444,0.5383615085,206.7777778,828
5250,1450,392.4283374,400,1520,0.519,0.5421052632,207.6,824
5250,1550,380.2559593,400,1521,0.5193243243,0.5430637738,207.7297297,826
5250,1650,381.5174381,400,1546,0.5368518519,0.5446313066,214.7407407,842
5250,1750,377.7926319,400,1556,0.5476515152,0.5398457584,219.0606061,840
5250,1850,400.5947959,400,1573,0.5535714286,0.5384615385,221.4285714,847
5250,1950,400.7346195,400,1560,0.5517647059,0.5397435897,220.7058824,842
5250,2050,404.8617585,400,1565,0.555,0.5392971246,222,844
5250,2150,403.276058,400,1586,0.5435526316,0.5390920555,217.4210526,855
5250,2250,400.7568597,400,1561,0.5235606061,0.5451633568,209.4242424,851
5250,2350,401.117841,400,1548,0.5469029851,0.5406976744,218.761194,837
5250,2450,402.8126916,400,1558,0.5480645161,0.5410783055,219.2258065,843
5250,2550,403.1621045,400,1541,0.5273015873,0.5360155743,210.9206349,826
5250,2650,404.7958116,400,1558,0.5320175439,0.5359435173,212.8070175,835
5250,2750,403.5261247,400,1528,0.5347916667,0.5379581152,213.9166667,822
5250,2850,403.8746762,400,1535,0.5424180328,0.5328990228,216.9672131,818
5250,2950,405.877866,400,1553,0.5489473684,0.5370251127,219.5789474,834
5250,3050,403.6199833,400,1545,0.5510909091,0.5385113269,220.4363636,832
5250,3150,404.5573713,400,1580,0.5443333333,0.5348101266,217.7333333,845
5250,3250,403.8124764,400,1581,0.5373790323,0.5281467426,214.9516129,835
5250,3350,397.649343,400,1531,0.5346875,0.5310254735,213.875,813
5250,3450,400.7346195,400,1474,0.5258823529,0.5271370421,210.3529412,777
5250,3550,383.4410346,400,1354,0.5198648649,0.5295420975,207.9459459,717
5250,3650,375.5697426,400,1263,0.5323684211,0.5273159145,212.9473684,666
5250,3750,405.7723041,400,1163,0.5144186047,0.5219260533,205.7674419,607
5250,3850,429.3891009,400,1044,0.51515625,0.5210727969,206.0625,544
5250,3950,487.7060004,400,902,0.5199642857,0.512195122,207.9857143,462
5350,50,525.628875,400,771,0.5150714286,0.5408560311,206.0285714,417
5350,150,468.3141913,400,869,0.5241477273,0.5431530495,209.6590909,472
5350,250,423.083916,400,993,0.53625,0.5357502518,214.5,532
5350,350,405.0813611,400,1104,0.5380681818,0.5380434783,215.2272727,594
5350,450,402.1098204,400,1203,0.539,0.5419783874,215.6,652
5350,550,406.8082567,400,1312,0.5430633803,0.5426829268,217.2253521,712
5350,650,407.0217029,400,1401,0.5185833333,0.5360456817,207.4333333,751
5350,750,405.4070038,400,1471,0.5201612903,0.5343303875,208.0645161,786
5350,850,401.9594862,400,1473,0.5158571429,0.5478615071,206.3428571,807
5350,950,405.0166188,400,1470,0.5176923077,0.5523809524,207.0769231,812
5350,1050,405.7423637,400,1457,0.5085820896,0.5497597804,203.4328358,801
5350,1150,400.6690833,400,1462,0.5180803571,0.5424076607,207.2321429,793
5350,1250,382.9708431,400,1458,0.5211111111,0.5432098765,208.4444444,792
5350,1350,389.4440482,400,1460,0.5429166667,0.545890411,217.1666667,797
5350,1450,385.1406669,400,1460,0.5420833333,0.55,216.8333333,803
5350,1550,388.0353445,400,1486,0.5352142857,0.5471063257,214.0857143,813
5350,1650,387.2983346,400,1480,0.5358333333,0.5466216216,214.3333333,809
5350,1750,392.0257779,400,1492,0.5498684211,0.5569705094,219.9473684,831
5350,1850,400.7455738,400,1522,0.5683208955,0.5473061761,227.3283582,833
5350,1950,400.2357796,400,1495,0.5588207547,0.5518394649,223.5283019,825
5350,2050,404.3988891,400,1509,0.5577307692,0.5513585156,223.0923077,832
5350,2150,402.5653034,400,1521,0.5539705882,0.5476660092,221.5882353,833
5350,2250,400.1837813,400,1499,0.5613970588,0.5503669113,224.5588235,825
5350,2350,401.9792303,400,1497,0.5473015873,0.545758183,218.9206349,817
5350,2450,402.4922359,400,1501,0.5345,0.546302465,213.8,820
5350,2550,403.9978784,400,1473,0.5323214286,0.5451459606,212.9285714,803
5350,2650,405.202652,400,1485,0.5464864865,0.5501683502,218.5945946,817
5350,2750,404.0740799,400,1475,0.54125,0.5511864407,216.5,813
5350,2850,405.1258868,400,1497,0.5492063492,0.5524382098,219.6825397,827
5350,2950,405.5859958,400,1484,0.55475,0.5417789757,221.9,804
5350,3050,405.817077,400,1501,0.566015625,0.5416389074,226.40625,813
5350,3150,406.9472455,400,1520,0.5610606061,0.5427631579,224.4242424,825
5350,3250,402.3237587,400,1531,0.5650847458,0.5323318093,226.0338983,815
5350,3350,402.4515041,400,1478,0.5547131148,0.5338294993,221.8852459,789
5350,3450,400.5204947,400,1402,0.5540625,0.5320970043,221.625,746
5350,3550,381.4234798,400,1309,0.5707258065,0.5294117647,228.2903226,693
5350,3650,367.4234614,400,1193,0.5470833333,0.5322715842,218.8333333,635
5350,3750,404.1451884,400,1107,0.535,0.5284552846,214,585
5350,3850,421.1513042,400,986,0.5271052632,0.5324543611,210.8421053,525
5350,3950,482.7534023,400,862,0.5303813559,0.5255220418,212.1525424,453
5450,50,521.2860351,400,724,0.5336956522,0.5386740331,213.4782609,390
5450,150,471.036092,400,822,0.53140625,0.5340632603,212.5625,439
5450,250,423.1401884,400,925,0.5366666667,0.5351351351,214.6666667,495
5450,350,403.1788579,400,1028,0.5459574468,0.5359922179,218.3829787,551
5450,450,403.8701662,400,1133,0.5330555556,0.5419240953,213.2222222,614
5450,550,406.2019202,400,1205,0.54,0.5385892116,216,649
5450,650,404.2803767,400,1301,0.5234836066,0.5441967717,209.3934426,708
5450,750,403.9280811,400,1350,0.5169736842,0.542962963,206.7894737,733
5450,850,404.6856704,400,1390,0.5161065574,0.5460431655,206.442623,759
5450,950,404.0929834,400,1359,0.5203481013,0.5511405445,208.1392405,749
5450,1050,402.1870037,400,1370,0.5252192982,0.5467153285,210.0877193,749
5450,1150,402.0779361,400,1373,0.5275,0.5484340859,211,753
5450,1250,377.964473,400,1405,0.5342857143,0.5444839858,213.7142857,765
5450,1350,369.8299522,400,1378,0.5459677419,0.5471698113,218.3870968,754
5450,1450,380.7886553,400,1377,0.545,0.5541031227,218,763
5450,1550,400,400,1392,0.5375,0.5545977011,215,772
5450,1650,381.7721834,400,1402,0.5526875,0.5527817404,221.075,775
5450,1750,398.8264033,400,1409,0.548671875,0.5571327182,219.46875,785
5450,1850,402.2116278,400,1411,0.5803629032,0.5620127569,232.1451613,793
5450,1950,404.6603514,400,1404,0.574375,0.5548433048,229.75,779
5450,2050,403.4775305,400,1402,0.5554411765,0.5584878745,222.1764706,783
5450,2150,402.001167,400,1401,0.5647530864,0.5560314061,225.9012346,779
5450,2250,400.4235046,400,1409,0.5480508475,0.5649396735,219.220339,796
5450,2350,402.7887858,400,1389,0.5501492537,0.5637149028,220.0597015,783
5450,2450,402.4545899,400,1382,0.545719697,0.5528219971,218.2878788,764
5450,2550,401.6791678,400,1399,0.5450961538,0.5582558971,218.0384615,781
5450,2650,404.1451884,400,1395,0.5516666667,0.5569892473,220.6666667,777
5450,2750,404.6300659,400,1400,0.5698529412,0.5557142857,227.9411765,778
5450,2850,403.0543762,400,1416,0.5490566038,0.5579096045,219.6226415,790
5450,2950,404.4749683,400,1403,0.5665,0.5466856736,226.6,767
5450,3050,405.3217417,400,1413,0.5782142857,0.5513092711,231.2857143,779
5450,3150,404.2086285,400,1425,0.5695769231,0.5480701754,227.8307692,781
5450,3250,405.8309934,400,1450,0.5724096386,0.5413793103,228.9638554,785
5450,3350,401.9594862,400,1393,0.5822857143,0.5405599426,232.9142857,753
5450,3450,387.8847064,400,1312,0.5711363636,0.5403963415,228.4545455,709
5450,3550,401.1202262,400,1228,0.5680448718,0.5374592834,227.2179487,660
5450,3650,358.2682855,400,1118,0.5622945205,0.5393559928,224.9178082,603
5450,3750,401.6096645,400,1022,0.5484677419,0.5371819961,219.3870968,549
5450,3850,430.2514138,400,923,0.5422093023,0.5384615385,216.8837209,497
5450,3950,483.708961,400,824,0.5413461538,0.5376213592,216.5384615,443
5550,50,534.5224838,400,668,0.5446428571,0.5389221557,217.8571429,360
5550,150,473.7556801,400,755,0.5481111111,0.5390728477,219.2444444,407
5550,250,425.3103442,400,846,0.5499444444,0.5319148936,219.9777778,450
5550,350,408.8310863,400,936,0.5357142857,0.5331196581,214.2857143,499
5550,450,405.5859958,400,1031,0.548,0.5412221145,219.2,558
5550,550,407.0801957,400,1117,0.5392857143,0.5416293644,215.7142857,605
5550,650,407.1282656,400,1206,0.5496575342,0.539800995,219.8630137,651
5550,750,405.417854,400,1264,0.5295909091,0.5435126582,211.8363636,687
5550,850,404.5890603,400,1278,0.5279615385,0.544600939,211.1846154,696
5550,950,403.3755873,400,1276,0.5248728814,0.552507837,209.9491525,705
5550,1050,397.649343,400,1276,0.53703125,0.5493730408,214.8125,701
5550,1150,384.4968632,400,1288,0.5337162162,0.5458074534,213.4864865,703
5550,1250,381.5756806,400,1279,0.5469,0.5449569977,218.76,697
5550,1350,382.6899697,400,1289,0.5569354839,0.543056633,222.7741935,700
5550,1450,392.9942041,400,1286,0.5625925926,0.5520995334,225.037037,710
5550,1550,392.6748635,400,1300,0.5508064516,0.5546153846,220.3225806,721
5550,1650,401.4803117,400,1293,0.5584745763,0.5552977572,223.3898305,718
5550,1750,403.9576936,400,1284,0.5676136364,0.5576323988,227.0454545,716
5550,1850,402.8308917,400,1298,0.5760227273,0.5593220339,230.4090909,726
5550,1950,401.7120225,400,1317,0.5749509804,0.5550493546,229.9803922,731
5550,2050,402.6551223,400,1297,0.5613114754,0.5597532768,224.5245902,726
5550,2150,401.29102,400,1288,0.57,0.5628881988,228,725
5550,2250,401.0403139,400,1294,0.5579166667,0.5602782071,223.1666667,725
5550,2350,401.2847016,400,1296,0.5530514706,0.5671296296,221.2205882,735
5550,2450,401.4059797,400,1289,0.5471126761,0.5562451513,218.8450704,717
5550,2550,403.0620503,400,1295,0.5458196721,0.5583011583,218.3278689,723
5550,2650,404.0836325,400,1306,0.5528731343,0.5620214395,221.1492537,734
5550,2750,403.7108571,400,1328,0.5738596491,0.5602409639,229.5438596,744
5550,2850,404.0775774,400,1303,0.5770081967,0.5556408289,230.8032787,724
5550,2950,404.7256069,400,1316,0.5811267606,0.5478723404,232.4507042,721
5550,3050,406.8381022,400,1326,0.5730172414,0.5497737557,229.2068966,729
5550,3150,402.047001,400,1331,0.5826865672,0.5514650639,233.0746269,734
5550,3250,401.0403139,400,1333,0.5925,0.5491372843,237,732
5550,3350,403.5896621,400,1282,0.5777403846,0.5499219969,231.0961538,705
5550,3450,401.1014248,400,1213,0.5917647059,0.5457543281,236.7058824,662
5550,3550,366.1842557,400,1141,0.5803409091,0.5460122699,232.1363636,623
5550,3650,356.5226974,400,1042,0.5686746988,0.5460652591,227.4698795,569
5550,3750,405.2619994,400,956,0.5631355932,0.5366108787,225.2542373,513
5550,3850,430.3037187,400,859,0.5546774194,0.5343422584,221.8709677,459
5550,3950,500,400,767,0.555,0.5475880052,222,420
5650,50,587.8397363,400,621,0.55375,0.5426731079,221.5,337
5650,150,505.9644256,400,698,0.5435,0.5329512894,217.4,372
5650,250,451.4932489,400,786,0.5475,0.5419847328,219,426
5650,350,421.8016912,400,877,0.5441666667,0.5404789054,217.6666667,474
5650,450,416.3331999,400,946,0.5325,0.5412262156,213,512
5650,550,412.0727139,400,1037,0.5609803922,0.5419479267,224.3921569,562
5650,650,411.2698106,400,1113,0.5467857143,0.5408805031,218.7142857,602
5650,750,409.0806018,400,1162,0.5569387755,0.5413080895,222.7755102,629
5650,850,409.1454509,400,1153,0.54125,0.5472679965,216.5,631
5650,950,405.6800108,400,1174,0.5313983051,0.5494037479,212.559322,645
5650,1050,405.7282152,400,1175,0.5313461538,0.5506382979,212.5384615,647
5650,1150,402.5859805,400,1184,0.570990566,0.5489864865,228.3962264,650
5650,1250,402.8202464,400,1170,0.5608490566,0.5478632479,224.3396226,641
5650,1350,405.02167,400,1174,0.565212766,0.5425894378,226.0851064,637
5650,1450,405.4318685,400,1183,0.56734375,0.5519864751,226.9375,653
5650,1550,406.2019202,400,1190,0.58125,0.5605042017,232.5,667
5650,1650,411.1199434,400,1205,0.5793627451,0.5626556017,231.745098,678
5650,1750,408.1712552,400,1218,0.5987264151,0.5599343186,239.490566,682
5650,1850,408.6126353,400,1219,0.58625,0.5611156686,234.5,684
5650,1950,406.0857796,400,1206,0.5768396226,0.5597014925,230.7358491,675
5650,2050,407.4732909,400,1205,0.5792672414,0.5609958506,231.7068966,676
5650,2150,404.8809349,400,1202,0.5684821429,0.5682196339,227.3928571,683
5650,2250,402.9304421,400,1189,0.5685294118,0.5626576955,227.4117647,669
5650,2350,401.8187817,400,1175,0.55484375,0.5634042553,221.9375,662
5650,2450,402.1284833,400,1170,0.5589634146,0.5606837607,223.5853659,656
5650,2550,401.4179413,400,1179,0.5493181818,0.5631891433,219.7272727,664
5650,2650,404.9691346,400,1195,0.564,0.5656903766,225.6,676
5650,2750,404.8722868,400,1203,0.5735294118,0.5627597672,229.4117647,677
5650,2850,410.1490244,400,1209,0.593,0.5574855252,237.2,674
5650,2950,412.7434347,400,1226,0.5841964286,0.5546492659,233.6785714,680
5650,3050,406.2019202,400,1218,0.59125,0.5533661741,236.5,674
5650,3150,402.5382429,400,1238,0.5918055556,0.5613893376,236.7222222,695
5650,3250,405.8088849,400,1240,0.5882446809,0.5572580645,235.2978723,691
5650,3350,401.9397412,400,1172,0.583,0.5546075085,233.2,650
5650,3450,400.5677789,400,1111,0.5829545455,0.5517551755,233.1818182,613
5650,3550,377.964473,400,1040,0.5946428571,0.5519230769,237.8571429,574
5650,3650,357.119373,400,970,0.5828424658,0.5494845361,233.1369863,533
5650,3750,407.0217029,400,880,0.5726666667,0.55,229.0666667,484
5650,3850,445.6688116,400,795,0.5668965517,0.5496855346,226.7586207,437
5650,3950,508.0828162,400,717,0.5560185185,0.5536959554,222.4074074,397
5750,50,622.4949799,400,576,0.5414583333,0.5416666667,216.5833333,312
5750,150,578.174467,400,631,0.5503571429,0.5356576862,220.1428571,338
5750,250,508.2084829,400,708,0.5481034483,0.5381355932,219.2413793,381
5750,350,461.8802154,400,806,0.535,0.5334987593,214,430
5750,450,441.5880433,400,872,0.536875,0.5321100917,214.75,464
5750,550,438.8981419,400,945,0.5638157895,0.5417989418,225.5263158,512
5750,650,428.9522118,400,1009,0.5615,0.5401387512,224.6,545
5750,750,429.1690186,400,1054,0.5580813953,0.5426944972,223.2325581,572
5750,850,427.7849927,400,1039,0.55825,0.5505293551,223.3,572
5750,950,425.7346591,400,1061,0.53984375,0.5523091423,215.9375,586
5750,1050,421.9004622,400,1058,0.5455,0.5519848771,218.2,584
5750,1150,426.6543077,400,1062,0.5663983051,0.549905838,226.559322,584
5750,1250,423.6433455,400,1052,0.5864473684,0.5522813688,234.5789474,581
5750,1350,423.5268587,400,1060,0.56890625,0.5471698113,227.5625,580
5750,1450,430.22193,400,1083,0.5735,0.5521698984,229.4,598
